subjID,wave,date,ph1,sm1_1,sm1_5,sm1_9,ax1_1,ax1_2,ax1_3,ax1_4,ax1_5,ax1_6,ax1_7,ax1_8,ax1_9,ax1_10,bf1,bf2,bf3_1,bf3_3,bf3_4,bf3_5,bf3_6,bf4,bf5,pm2,pm3,pm3a,pm4,pm5,pm7,pm7b,pm10_1,pm10_2,pm10_3,pm10_5,pm10_6,sex,age_gp,edu,wtageSG1
12297,13,20091112,5,2,1,1,1,2,2,2,2,2,1,2,1,1,5,2,1,1,1,1,NA,5,1,2,2,2,1,3,4,3,3,3,3,3,3,2,2,5,1.74448199
12298,13,20091112,3,2,2,2,3,2,4,3,3,1,1,1,2,1,4,3,1,1,1,2,NA,4,1,5,5,1,1,4,4,3,2,3,2,3,3,2,5,3,0.52118658
12299,13,20091112,5,2,1,2,2,1,1,2,1,2,1,1,1,1,4,4,2,1,2,1,NA,5,2,2,2,3,1,3,4,4,2,3,2,3,3,1,6,6,1.131954124
12300,13,20091112,1,2,2,2,4,4,4,4,4,1,1,1,1,1,1,NA,1,1,2,NA,NA,4,NA,5,5,1,4,4,4,1,3,3,3,NA,3,2,6,3,1.142010607
12301,13,20091112,2,2,1,2,2,2,2,3,2,1,1,1,1,1,2,2,1,1,1,1,NA,5,4,2,2,3,3,4,4,4,3,3,3,3,3,1,1,6,1.01753467
12302,13,20091112,3,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,NA,1,2,1,1,2,2,4,4,4,3,3,3,3,3,2,4,4,0.650695757
12303,13,20091112,4,2,2,1,2,4,2,3,2,2,2,2,1,2,1,1,1,1,1,1,NA,6,4,3,3,1,1,4,4,4,3,1,1,1,1,1,5,3,0.947330684
12304,13,20091112,3,2,2,2,2,2,2,2,2,1,1,1,1,1,4,4,1,1,1,1,NA,5,3,1,2,1,1,4,4,4,3,3,3,3,3,2,3,4,0.857777847
12305,13,20091112,4,2,2,2,2,3,2,2,3,1,1,1,1,1,1,1,1,2,1,2,NA,1,2,5,5,1,1,4,4,1,3,3,3,3,2,2,6,5,1.142010607
12306,13,20091112,4,2,1,1,2,1,2,1,2,2,2,2,2,2,4,4,1,1,1,1,NA,3,4,1,1,1,1,3,3,2,3,3,3,3,2,2,4,4,0.650695757
12307,13,20091112,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,NA,4,1,1,4,1,4,4,4,4,3,3,3,3,3,1,1,7,1.01753467
12308,13,20091112,2,2,1,2,3,3,2,2,3,1,1,1,3,1,4,2,1,2,1,1,NA,4,2,1,2,1,1,4,4,4,2,3,3,3,2,1,3,5,1.529155035
12309,13,20091112,3,2,2,2,1,1,1,1,1,1,2,1,1,1,3,3,1,1,1,1,NA,6,4,2,3,3,2,4,3,2,3,3,1,3,3,2,1,7,0.815072701
12310,13,20091112,3,2,2,2,2,2,2,2,1,1,1,1,1,1,3,3,1,1,1,1,NA,4,2,1,4,1,3,4,1,1,3,3,3,3,3,2,5,3,0.52118658
12311,13,20091112,4,2,2,2,2,2,2,2,2,1,1,1,2,1,3,1,NA,1,1,1,NA,NA,2,4,2,2,2,4,4,4,3,3,3,3,3,2,5,1,0.52118658
12312,13,20091112,4,2,1,2,2,2,2,2,2,1,1,1,1,1,3,3,1,1,1,2,NA,5,1,4,4,1,2,4,4,2,3,3,3,3,3,2,4,3,0.650695757
12313,13,20091112,4,2,2,2,3,2,2,4,3,2,2,1,2,1,3,2,1,1,2,1,NA,5,1,1,2,3,3,4,4,4,3,3,1,3,3,2,3,7,0.857777847
12314,13,20091112,2,2,2,2,3,2,3,2,3,2,1,2,1,1,4,3,1,1,2,1,NA,3,1,1,1,2,2,4,1,2,2,3,3,3,3,1,5,6,0.947330684
12315,13,20091112,2,2,2,2,2,3,2,1,3,1,1,1,1,1,4,4,1,1,1,1,NA,4,2,1,1,1,3,4,4,4,3,3,3,3,3,2,4,4,0.650695757
12316,13,20091112,1,2,2,2,4,4,4,4,4,1,1,1,1,1,4,4,1,1,1,1,NA,7,4,1,1,1,1,4,1,1,2,3,2,2,2,1,5,5,0.947330684
12317,13,20091112,5,2,2,2,1,1,1,1,1,3,2,2,2,2,3,3,1,1,1,1,NA,6,2,1,4,1,1,4,4,1,2,2,2,3,2,2,5,4,0.52118658
12318,13,20091112,2,2,2,2,4,3,4,2,2,1,1,1,1,1,3,3,1,1,1,2,NA,4,2,5,1,1,1,4,1,1,3,3,3,3,3,1,NA,7,0.926172435
12319,13,20091112,4,2,2,2,2,2,3,1,2,2,2,1,2,2,4,3,1,1,1,1,NA,3,1,1,2,1,1,4,3,3,3,3,3,3,3,2,4,4,0.650695757
12320,13,20091112,1,2,2,2,4,1,4,3,4,1,1,1,1,1,3,4,1,1,1,1,NA,4,2,1,1,1,1,4,4,3,3,3,2,3,3,2,3,5,0.857777847
12321,13,20091112,1,2,2,2,4,4,4,4,4,1,1,1,1,1,1,4,1,2,2,2,NA,4,3,5,1,4,4,3,4,2,3,3,2,3,3,1,5,5,0.947330684
12322,13,20091112,4,2,2,2,3,2,3,3,2,1,1,1,1,1,3,3,1,NA,1,1,NA,4,2,1,2,1,1,4,4,4,3,3,3,3,3,2,4,4,0.650695757
12323,13,20091112,4,2,2,2,2,2,3,2,2,2,1,1,1,1,3,1,1,1,1,1,NA,4,2,2,3,1,1,2,4,2,3,3,2,3,3,1,5,7,0.947330684
12324,13,20091112,1,2,2,2,3,3,3,3,3,1,1,1,2,1,4,4,1,NA,1,2,NA,4,1,5,2,1,1,4,4,3,3,3,3,3,3,2,2,7,1.74448199
12325,13,20091112,4,2,1,2,3,3,4,4,3,1,1,1,1,1,5,3,1,1,1,1,NA,4,1,5,5,2,3,4,4,3,2,3,1,3,3,1,4,7,1.28121311
12326,13,20091112,1,2,2,2,3,3,3,3,2,1,1,1,1,1,1,2,1,2,1,2,NA,1,1,5,5,1,4,4,4,4,3,3,3,3,3,1,4,4,1.28121311
12327,13,20091112,4,2,2,2,2,2,2,2,2,2,1,1,1,1,3,3,1,2,1,1,NA,4,3,1,4,1,4,4,4,3,3,3,3,3,1,2,2,4,1.74448199
12328,13,20091112,3,2,1,2,4,2,3,2,4,1,2,1,2,1,1,2,1,1,2,1,NA,1,2,1,2,2,1,4,4,4,3,3,3,3,3,2,3,7,0.857777847
12329,13,20091112,4,2,2,1,2,1,3,3,3,3,3,1,1,2,4,4,1,1,1,2,NA,5,2,1,1,1,1,4,3,1,3,3,3,3,2,1,4,7,1.28121311
12330,13,20091112,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,1,1,2,1,1,NA,5,2,1,1,1,4,4,4,4,3,3,3,3,3,2,1,7,0.815072701
12331,13,20091112,3,2,2,2,2,2,2,2,2,1,1,1,1,1,NA,NA,1,2,2,2,NA,1,NA,1,1,1,1,4,4,4,3,3,3,3,3,2,6,3,1.142010607
12332,13,20091112,2,2,2,2,4,3,4,3,4,1,1,1,1,1,2,2,2,1,2,2,NA,1,2,1,2,1,1,4,4,1,2,3,3,3,2,1,6,3,1.131954124
12333,13,20091112,2,2,2,2,2,3,4,4,2,1,1,1,1,1,1,3,1,2,1,2,NA,1,1,5,1,3,1,4,4,3,3,3,3,3,3,1,5,6,0.947330684
12334,13,20091112,4,2,2,2,3,2,3,2,2,1,1,1,1,1,3,3,1,1,1,1,NA,5,2,5,5,1,1,4,4,1,2,3,3,3,1,1,6,3,1.131954124
12335,13,20091112,3,2,2,2,2,2,3,2,2,1,1,1,1,1,4,NA,1,1,1,1,NA,7,2,1,1,1,1,3,4,1,3,3,1,3,2,2,6,7,1.142010607
12336,13,20091112,1,2,2,2,4,3,4,4,3,1,1,1,1,1,3,1,2,1,2,1,NA,5,2,4,1,1,1,4,1,1,3,3,2,3,2,2,1,4,0.815072701
12337,13,20091112,4,2,1,1,4,1,4,3,2,1,1,1,1,1,4,NA,1,1,1,1,NA,1,1,1,1,1,1,1,4,4,3,3,3,3,3,2,4,5,0.650695757
12338,13,20091112,3,2,2,2,3,3,3,3,3,1,1,1,1,1,4,4,1,1,1,1,NA,4,2,2,4,2,2,4,3,4,3,3,3,3,3,2,2,7,1.74448199
12339,13,20091112,4,2,2,2,2,2,2,3,2,1,1,1,1,1,3,3,2,1,2,1,NA,3,2,1,1,1,1,4,4,3,3,1,3,1,3,1,3,7,1.529155035
12340,13,20091112,2,2,2,2,3,4,3,3,3,2,2,1,1,1,4,1,1,2,2,1,NA,1,2,5,2,4,1,4,4,4,3,3,2,3,3,2,4,4,0.650695757
12341,13,20091112,3,2,2,2,3,3,3,3,2,1,1,2,1,1,NA,NA,1,1,1,1,NA,5,4,1,2,1,1,4,4,NA,3,3,3,3,3,2,4,7,0.650695757
12342,13,20091112,2,2,2,2,3,3,3,3,3,1,2,1,2,1,2,2,1,2,1,1,NA,4,1,2,3,1,1,4,4,2,3,3,3,3,3,2,4,5,0.650695757
12343,13,20091112,2,2,1,2,2,2,2,2,2,2,1,1,1,1,3,1,1,2,2,1,NA,4,2,1,1,1,1,4,4,4,3,3,2,3,2,2,4,7,0.650695757
12344,13,20091112,4,2,2,2,4,2,1,2,4,1,1,1,1,1,4,4,1,1,1,1,NA,5,2,1,1,1,1,4,4,1,3,3,3,1,1,2,5,5,0.52118658
12345,13,20091112,1,2,2,2,3,4,3,3,3,1,1,2,1,1,3,2,2,2,2,2,NA,4,2,2,2,4,1,4,4,4,3,3,3,3,3,2,4,5,0.650695757
12346,13,20091112,4,2,1,2,2,2,2,2,2,1,1,1,1,1,5,4,1,1,2,1,NA,4,2,1,1,1,4,4,4,1,3,3,2,3,3,2,3,5,0.857777847
12347,13,20091112,4,2,1,2,4,4,2,1,2,1,1,4,4,1,4,3,2,1,1,2,NA,6,2,1,3,1,1,4,4,4,1,3,1,2,3,1,3,4,1.529155035
12348,13,20091112,3,2,1,2,4,2,4,4,2,1,1,1,1,1,3,2,1,1,1,1,NA,1,1,2,2,2,3,4,4,4,3,3,3,3,3,2,4,4,0.650695757
12349,13,20091112,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,NA,4,2,2,2,2,4,4,2,2,3,3,1,3,1,2,3,5,0.857777847
12350,13,20091112,3,2,2,2,1,1,2,1,1,1,2,2,1,2,4,4,2,1,2,1,NA,5,4,1,4,1,1,4,4,1,3,3,2,3,3,2,3,5,0.857777847
12351,13,20091112,2,2,2,2,3,2,4,3,3,1,1,2,2,1,5,4,1,2,1,1,NA,4,1,1,4,1,1,4,4,2,2,3,2,3,3,2,3,5,0.857777847
12352,13,20091112,4,2,1,1,4,4,2,4,3,1,1,1,1,1,4,2,NA,1,1,NA,NA,6,1,1,1,1,1,1,1,1,1,1,1,3,1,2,5,5,0.52118658
12353,13,20091112,2,2,2,2,2,4,2,2,2,2,1,1,1,1,4,3,1,1,1,2,NA,5,2,1,2,1,1,4,3,3,3,3,3,3,2,2,4,5,0.650695757
12354,13,20091112,3,2,2,2,1,1,3,2,3,1,1,2,3,1,1,1,1,2,1,1,NA,2,NA,2,4,1,1,4,4,3,3,3,3,3,3,1,1,5,1.01753467
12355,13,20091112,2,2,2,2,1,1,3,4,4,1,1,1,1,1,4,3,1,1,1,1,NA,4,1,4,1,1,1,4,4,1,2,3,3,3,3,1,4,4,1.28121311
12356,13,20091112,3,2,2,2,2,2,2,2,2,2,1,1,1,1,3,4,1,2,2,1,NA,5,2,1,1,1,1,4,4,4,3,3,3,3,3,2,3,7,0.857777847
12357,13,20091112,4,2,2,2,3,2,2,3,3,1,1,1,2,1,3,1,2,2,2,2,NA,1,4,1,1,4,1,4,4,4,3,3,2,3,3,2,4,5,0.650695757
12358,13,20091112,3,2,2,2,2,2,2,4,2,1,1,1,1,1,3,3,1,1,1,1,NA,5,2,2,2,2,1,4,4,2,3,3,3,3,3,2,4,5,0.650695757
12359,13,20091112,4,2,2,1,2,1,2,2,2,1,1,2,2,1,3,4,1,1,1,1,NA,5,2,1,4,1,1,4,4,4,3,3,2,3,3,2,4,5,0.650695757
12360,13,20091112,2,2,2,2,3,3,3,3,3,1,1,1,1,1,5,3,1,1,1,1,NA,5,1,1,1,1,1,4,4,4,3,3,3,3,3,1,5,7,0.947330684
12361,13,20091112,3,2,1,2,3,3,2,2,3,2,2,2,2,2,1,NA,1,2,2,NA,NA,2,2,1,1,1,1,4,4,2,3,3,3,3,3,2,3,7,0.857777847
12362,13,20091112,4,2,1,2,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,4,4,1,3,3,3,NA,3,1,6,3,1.131954124
12363,13,20091112,5,2,1,1,3,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,NA,5,1,3,2,1,2,3,4,4,3,3,3,3,3,2,5,2,0.52118658
12364,13,20091112,4,2,2,2,1,NA,1,1,1,2,1,1,3,1,5,6,1,1,1,1,NA,7,4,5,2,1,2,4,4,1,3,3,3,3,3,2,5,4,0.52118658
12365,13,20091112,1,2,2,2,4,3,4,4,4,1,1,1,1,1,1,3,1,1,1,1,NA,3,1,1,1,1,4,4,4,1,3,3,3,3,1,1,5,5,0.947330684
12366,13,20091112,2,2,2,2,2,2,2,1,2,1,1,1,1,1,3,1,2,2,1,1,NA,4,2,5,5,4,4,4,4,1,3,1,3,3,1,1,6,3,1.131954124
12367,13,20091112,2,2,2,2,3,3,4,4,3,2,1,1,2,1,4,2,1,1,1,1,NA,4,1,1,3,3,2,4,4,3,3,3,3,3,3,2,1,7,0.815072701
12368,13,20091112,3,2,1,2,2,2,2,2,3,1,1,2,1,1,2,3,1,1,2,2,NA,4,2,1,1,1,1,4,4,4,3,3,3,3,3,2,1,7,0.815072701
12369,13,20091112,1,2,2,2,2,2,3,4,2,1,1,1,1,1,4,2,1,1,1,1,NA,1,2,1,3,1,1,4,NA,2,3,3,3,3,3,2,4,5,0.650695757
12370,13,20091112,3,2,2,1,3,3,4,4,3,1,1,1,1,1,2,3,1,1,1,1,NA,2,4,1,2,1,1,4,2,1,3,3,1,3,1,2,4,7,0.650695757
12371,13,20091112,3,2,2,2,2,2,2,2,3,2,2,2,3,2,5,3,1,1,2,1,NA,6,3,1,1,1,1,4,4,3,3,3,1,3,3,2,1,6,0.815072701
12372,13,20091112,3,2,2,2,4,4,4,4,4,1,1,1,1,1,5,2,1,1,1,1,NA,6,3,1,2,1,2,4,4,2,3,3,1,3,3,2,3,7,0.857777847
12373,13,20091112,1,2,2,2,3,3,3,4,3,1,1,1,1,1,2,3,1,2,1,1,NA,4,1,1,3,4,2,4,4,4,3,3,3,3,3,2,4,5,0.650695757
12374,13,20091112,2,2,2,2,2,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,NA,2,2,1,1,1,1,1,4,4,3,3,3,3,3,1,5,4,0.947330684
12375,13,20091112,4,2,2,2,2,1,1,1,1,1,1,NA,1,1,NA,3,1,2,1,1,NA,6,2,2,1,1,2,4,4,1,3,3,3,3,3,2,5,4,0.52118658
12376,13,20091112,2,2,2,2,2,2,2,2,2,1,1,1,1,1,3,1,1,1,1,1,NA,4,2,1,4,4,3,4,4,4,3,3,3,3,3,2,3,5,0.857777847
12377,13,20091112,3,2,2,2,1,1,2,1,2,2,1,1,1,1,3,4,2,1,1,1,NA,4,1,1,3,1,1,1,4,4,3,3,3,3,3,1,3,5,1.529155035
12378,13,20091112,4,2,2,2,4,2,2,2,2,1,1,1,1,1,5,5,1,1,1,1,NA,5,2,4,1,1,3,4,4,4,3,3,1,3,2,2,5,4,0.52118658
12379,13,20091112,3,2,2,2,3,2,2,2,3,1,1,1,1,1,5,2,1,2,2,1,NA,1,3,2,3,1,3,3,4,4,3,3,3,3,3,1,2,7,2.005026597
12380,13,20091112,4,2,1,1,4,3,2,3,3,NA,2,1,2,1,3,3,1,1,1,1,NA,7,2,1,1,2,2,4,4,1,3,3,1,3,3,2,4,5,0.650695757
12381,13,20091112,2,2,2,2,3,3,3,2,2,1,1,1,1,1,4,4,1,1,2,1,NA,4,1,1,1,1,1,4,4,1,3,3,3,3,3,2,3,5,0.857777847
12382,13,20091112,4,2,1,2,4,4,4,4,4,1,1,1,1,1,4,1,1,1,1,2,NA,1,1,1,1,1,1,4,1,1,1,1,1,1,3,2,6,7,1.142010607
12383,13,20091112,4,2,2,1,2,1,2,2,1,2,2,1,2,1,4,4,1,1,1,2,NA,7,2,4,2,1,1,4,4,4,3,3,3,3,3,2,2,5,1.74448199
12384,13,20091112,3,2,2,2,2,2,2,2,2,1,1,1,2,1,4,2,1,1,1,1,NA,3,1,1,2,1,3,4,4,2,3,3,3,3,3,2,NA,NA,1.073827565
12385,13,20091112,2,2,2,2,4,2,4,2,4,1,2,1,2,1,4,4,1,1,1,1,NA,5,1,1,3,3,2,4,4,4,3,3,3,3,3,2,2,7,1.74448199
12386,13,20091112,1,2,1,2,3,3,4,3,4,1,1,1,1,1,NA,NA,1,2,1,NA,NA,4,1,3,4,4,3,4,4,4,3,3,2,3,2,1,5,3,0.947330684
12387,13,20091112,2,2,1,2,2,3,3,2,3,2,1,1,2,1,4,4,1,1,1,1,NA,4,2,1,4,1,1,4,4,2,3,3,3,3,3,1,2,7,2.005026597
12388,13,20091112,3,2,1,2,2,3,3,3,2,2,1,1,1,1,4,4,1,2,1,1,NA,4,2,1,3,1,1,4,4,3,2,3,2,3,3,1,4,7,1.28121311
12389,13,20091112,2,2,2,2,3,3,3,3,3,1,1,1,1,1,3,3,1,1,1,1,NA,5,2,1,2,2,3,3,4,4,3,3,3,3,3,2,6,3,1.142010607
12390,13,20091112,5,2,1,1,3,3,2,3,3,1,1,1,2,1,4,4,1,2,1,1,NA,5,2,3,3,1,1,3,4,1,1,3,1,3,1,2,3,5,0.857777847
12391,13,20091112,5,2,1,1,1,2,2,1,2,3,2,2,1,1,2,3,1,2,2,1,NA,3,2,3,4,4,4,4,4,4,3,3,3,3,3,1,1,7,1.01753467
12392,13,20091112,2,2,2,2,3,2,3,4,3,1,1,2,1,1,3,3,1,1,1,1,NA,5,2,1,1,1,1,4,4,4,3,3,2,3,3,2,4,5,0.650695757
12393,13,20091112,2,2,2,2,2,3,3,3,3,2,1,1,1,1,4,3,1,1,1,1,NA,5,1,2,2,1,1,4,4,4,3,3,3,3,3,1,1,7,1.01753467
12394,13,20091112,4,2,2,2,2,1,1,2,2,1,1,1,1,1,4,2,1,1,1,1,NA,4,2,5,5,1,1,4,4,1,3,3,2,3,3,2,3,3,0.857777847
12395,13,20091112,2,2,2,2,3,3,3,3,3,1,1,1,1,1,3,3,1,1,1,1,NA,3,2,2,2,2,2,4,4,2,3,3,1,3,3,1,5,4,0.947330684
12396,13,20091112,4,2,2,2,3,1,3,4,4,2,1,1,1,1,4,3,1,1,1,1,NA,1,1,1,1,1,1,4,2,1,1,3,3,3,2,1,5,4,0.947330684
12397,13,20091112,2,2,2,2,4,4,4,4,4,1,1,1,1,1,4,4,1,2,2,1,NA,4,1,5,4,3,2,1,4,4,3,3,1,1,3,1,5,5,0.947330684
12398,13,20091112,4,2,1,2,3,2,3,3,3,1,1,1,1,1,4,4,1,2,2,NA,NA,4,2,2,2,2,2,4,4,4,3,3,2,3,NA,2,4,7,0.650695757
12399,13,20091112,3,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,NA,4,3,1,1,1,3,4,3,1,1,3,1,3,3,1,1,6,1.01753467
12400,13,20091112,1,2,2,2,2,1,3,4,2,1,1,1,2,1,4,4,1,2,1,1,NA,4,2,2,2,1,1,3,4,4,2,3,3,3,3,2,2,7,1.74448199
12401,13,20091112,1,2,2,2,4,4,3,4,4,1,1,1,1,1,4,4,1,2,1,1,NA,4,2,1,2,1,1,4,4,2,3,3,3,3,3,2,3,7,0.857777847
12402,13,20091112,3,2,2,2,3,2,3,3,3,2,2,1,1,1,3,3,1,1,1,1,NA,4,1,2,1,4,3,4,4,4,3,3,3,3,3,1,2,5,2.005026597
12403,13,20091112,4,2,1,2,2,3,2,3,2,1,2,1,2,2,4,2,NA,1,2,2,NA,5,1,1,1,1,1,3,2,2,3,3,1,3,3,2,6,1,1.142010607
12404,13,20091112,2,2,2,2,2,2,3,2,2,1,1,1,1,1,3,3,1,1,1,1,NA,5,1,1,1,1,1,4,4,4,3,3,3,3,3,1,4,7,1.28121311
12405,13,20091112,4,2,2,2,2,2,2,2,2,2,3,2,2,2,4,4,1,2,2,1,NA,5,1,1,1,1,3,4,4,4,3,3,3,3,3,2,1,7,0.815072701
12406,13,20091112,3,2,2,2,3,2,3,3,2,1,1,1,1,1,4,3,1,2,2,1,NA,1,2,2,2,2,2,4,4,4,3,3,3,3,3,2,2,7,1.74448199
12407,13,20091112,3,2,2,2,2,2,1,4,1,1,1,1,1,1,5,3,1,2,2,1,NA,1,2,1,3,1,1,4,4,4,3,3,2,3,3,2,5,4,0.52118658
12408,13,20091112,4,2,2,1,2,NA,2,2,2,2,2,2,2,2,5,4,1,1,NA,1,NA,5,2,2,2,3,1,4,2,2,1,3,1,3,3,2,4,5,0.650695757
12409,13,20091112,5,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,1,1,1,1,NA,5,2,1,4,1,1,4,4,4,2,3,3,3,3,2,5,2,0.52118658
12410,13,20091112,3,2,2,2,3,3,2,2,3,1,1,1,1,1,2,3,1,1,2,1,NA,1,2,1,1,1,1,4,4,2,3,2,2,3,3,1,4,7,1.28121311
12411,13,20091112,3,2,2,2,1,1,1,1,1,1,1,2,1,1,4,4,1,1,1,1,NA,5,1,2,4,4,4,1,4,4,3,3,3,3,2,2,1,6,0.815072701
12412,13,20091112,2,2,2,2,3,3,3,3,3,1,2,1,1,1,3,4,1,1,1,2,NA,4,2,1,1,1,1,1,4,4,3,3,3,3,3,2,4,7,0.650695757
12413,13,20091112,3,2,2,2,3,3,3,3,3,1,1,1,1,1,3,4,1,2,1,2,NA,4,2,1,1,1,2,4,4,1,3,3,3,3,3,2,4,7,0.650695757
12414,13,20091112,4,2,2,2,1,1,3,3,3,1,1,1,1,1,1,2,NA,NA,1,1,NA,1,2,4,4,1,1,4,4,1,2,3,2,3,2,2,3,5,0.857777847
12415,13,20091112,4,2,1,2,2,2,1,2,2,2,2,1,1,1,NA,NA,NA,NA,1,1,NA,7,5,3,3,3,3,3,4,4,3,3,3,3,1,2,6,2,1.142010607
12416,13,20091112,3,2,1,2,2,2,NA,2,2,1,1,1,1,1,1,1,2,2,1,2,NA,4,2,1,1,1,1,4,4,1,3,3,3,3,3,2,5,6,0.52118658
12417,13,20091112,2,2,2,2,2,3,3,3,2,1,1,1,1,1,4,4,1,1,1,1,NA,4,1,4,4,4,4,4,4,4,3,3,3,3,3,1,4,5,1.28121311
12418,13,20091112,3,2,2,2,4,3,3,3,3,1,1,1,1,1,NA,NA,NA,2,NA,2,NA,3,2,5,5,1,1,4,4,1,3,3,3,3,3,2,3,6,0.857777847
12419,13,20091112,2,2,2,2,1,2,4,4,2,1,1,1,1,1,3,1,2,1,1,1,NA,5,4,5,5,1,1,4,2,1,2,2,2,3,3,2,4,4,0.650695757
12420,13,20091112,3,2,2,2,3,3,3,3,3,1,1,1,1,1,NA,NA,1,1,2,1,NA,5,2,1,1,1,1,4,4,1,3,3,1,3,3,2,4,5,0.650695757
12421,13,20091112,3,2,2,2,4,4,4,4,4,1,1,1,1,1,2,2,1,1,1,1,NA,1,2,5,5,1,1,4,4,1,3,3,2,3,3,1,6,3,1.131954124
12422,13,20091112,1,2,2,2,4,3,3,3,3,1,2,1,1,1,5,3,1,2,2,1,NA,1,2,2,1,1,1,4,4,3,3,3,3,3,3,2,3,7,0.857777847
12423,13,20091112,2,2,2,2,3,1,4,3,1,1,1,1,1,1,3,4,1,1,1,1,NA,4,1,1,3,1,1,4,4,4,3,3,3,3,3,1,4,7,1.28121311
12424,13,20091112,3,2,2,2,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,5,3,1,1,1,1,4,4,1,3,3,3,1,1,2,4,3,0.650695757
12425,13,20091112,3,2,2,2,3,3,2,2,3,1,1,1,1,1,3,1,1,1,1,1,NA,5,2,1,2,1,1,4,4,1,2,3,2,3,3,1,3,7,1.529155035
12426,13,20091112,3,2,2,2,3,4,3,3,4,1,1,1,1,1,4,4,1,1,1,1,NA,6,3,5,5,1,1,4,4,1,3,3,1,3,2,1,4,5,1.28121311
12427,13,20091112,3,2,2,2,2,2,2,2,2,1,1,1,1,1,4,4,1,2,2,1,NA,NA,2,1,4,1,3,4,4,4,3,3,1,1,3,2,4,5,0.650695757
12428,13,20091112,4,2,2,2,2,2,3,3,3,2,1,1,1,1,4,NA,1,1,1,1,NA,5,2,1,1,1,1,4,3,1,3,3,1,3,3,2,6,5,1.142010607
12429,13,20091112,4,2,1,1,2,2,2,1,2,2,3,2,4,4,4,5,1,1,1,1,NA,5,2,2,3,1,1,4,2,1,3,3,3,3,3,2,3,7,0.857777847
12430,13,20091112,4,2,2,2,3,3,3,2,3,2,3,1,1,1,3,1,1,2,2,2,NA,4,1,1,1,1,1,4,4,3,3,3,3,3,1,2,4,7,0.650695757
12431,13,20091112,2,2,2,2,3,3,2,3,3,2,2,2,1,2,2,3,1,2,2,2,NA,5,2,2,4,1,4,4,4,4,3,3,3,3,3,2,2,7,1.74448199
12432,13,20091112,4,2,2,2,2,2,2,2,2,1,1,NA,1,1,3,2,1,1,1,1,NA,5,1,5,5,2,2,4,4,4,3,3,3,3,3,1,3,6,1.529155035
12433,13,20091112,2,2,1,2,4,3,3,2,3,1,1,1,1,1,2,3,1,2,1,1,NA,4,1,1,1,1,3,4,4,3,3,3,3,3,3,2,4,7,0.650695757
12434,13,20091112,4,2,2,2,3,3,2,2,2,1,1,1,1,2,1,1,1,1,1,1,NA,6,5,5,3,2,2,4,4,3,3,3,3,3,1,2,4,4,0.650695757
12435,13,20091112,3,2,2,2,2,1,4,4,3,1,1,1,1,1,4,4,1,1,1,NA,NA,1,2,5,5,2,4,4,4,4,3,3,3,3,3,2,4,4,0.650695757
12436,13,20091112,1,2,2,2,3,4,3,3,3,1,1,1,1,1,3,3,2,1,1,NA,NA,1,1,1,1,1,1,4,4,1,3,3,3,3,3,1,6,5,1.131954124
12437,13,20091112,4,2,2,2,1,1,1,1,1,1,1,1,1,1,4,3,2,1,2,1,NA,1,2,2,3,3,3,4,4,4,3,3,3,3,3,2,4,3,0.650695757
12438,13,20091112,4,2,2,1,2,2,2,3,2,1,1,1,1,1,4,3,1,2,2,1,NA,1,1,1,4,2,2,4,4,4,3,3,3,3,3,1,1,6,1.01753467
12439,13,20091112,4,2,2,2,2,2,2,2,2,1,1,1,1,1,4,4,1,1,1,1,NA,5,2,5,5,1,1,4,3,2,3,3,1,3,1,2,1,5,0.815072701
12440,13,20091112,3,2,2,2,3,2,1,2,2,1,1,1,1,1,3,3,2,2,1,2,NA,2,1,1,1,1,1,4,4,1,3,3,2,3,2,1,5,7,0.947330684
12441,13,20091112,4,2,2,2,3,3,3,3,3,1,1,1,1,1,1,1,1,2,2,1,NA,1,1,1,1,1,1,4,4,4,3,3,3,3,3,2,5,5,0.52118658
12442,13,20091112,3,2,2,2,3,2,2,2,2,3,2,1,1,1,NA,3,1,1,1,2,NA,5,2,1,3,2,1,4,4,4,3,3,3,3,3,1,2,7,2.005026597
12443,13,20091112,2,2,2,2,3,2,2,4,2,1,1,1,1,1,4,1,1,2,2,1,NA,4,2,1,2,2,1,4,4,1,2,3,3,3,3,2,2,5,1.74448199
12444,13,20091112,3,2,2,2,3,3,3,4,3,1,1,1,1,1,4,4,1,1,2,1,NA,4,1,1,1,1,1,4,4,1,3,3,3,3,2,2,3,6,0.857777847
12445,13,20091112,2,2,2,2,3,2,3,4,3,1,1,2,1,1,3,4,1,1,1,1,NA,5,1,1,NA,2,1,4,4,2,3,3,1,3,3,1,4,7,1.28121311
